Case study nb,Reference,Qualitative expert prediction,Taxonomy 1=plant/algae 2=invertebrate 3=vertebrate,Habitat 1=marine intertidal 2=marine subtidal 3=river/stream 4=lake/pond,Log10 area (m2),Status 1=introduced 2=established 3=invasive,Method 1=mechanical 2=chemical 3=biological 4=combination,Containment 0=no 1=yes,Duration (years),Outcome 0=non-eradication 1=eradication,MIPE prediction (independent probability of eradication returned by a model including all case studies on this sheet excluding the case study for which the prediction is made),Lower 95% confidence limit for MIPE's prediction,Upper 95% confidence limit for MIPE's prediction,
37,"Caudron A, and Champigneulle A. 2011. Multiple electrofishing as a mitigate tool for removing nonnative Atlantic brown trout (Salmo trutte L.) threatening a native Mediterranean brown trout population. European Journal of Widlife Research 57: 575-583",Verylikely,3,3,3.165244326,2,1,0,4,0,0.48,0.22,0.75
37,"Caudron A, and Champigneulle A. 2011. Multiple electrofishing as a mitigate tool for removing nonnative Atlantic brown trout (Salmo trutte L.) threatening a native Mediterranean brown trout population. European Journal of Widlife Research 57: 575-583",Veryunlikely,3,3,3.165244326,2,1,0,4,0,0.48,0.22,0.75
37,"Caudron A, and Champigneulle A. 2011. Multiple electrofishing as a mitigate tool for removing nonnative Atlantic brown trout (Salmo trutte L.) threatening a native Mediterranean brown trout population. European Journal of Widlife Research 57: 575-583",Veryunlikely,3,3,3.165244326,2,1,0,4,0,0.48,0.22,0.75
38,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Verylikely,3,3,3.52146499,3,1,1,4,0,0.07,0.02,0.18
39,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Unlikely,3,3,3.52146499,3,1,1,4,0,0.07,0.02,0.18
40,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Likely,3,3,3.746774271,3,1,1,4,0,0.04,0.01,0.13
41,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Verylikely,3,3,3.725584972,3,1,1,4,0,0.05,0.01,0.13
42,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Veryunlikely,3,3,3.725584972,3,1,1,4,0,0.05,0.01,0.13
42,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Veryunlikely,3,3,3.725584972,3,1,1,4,0,0.05,0.01,0.13
42,"Moore SE, Ridley B, and Larson GL. 1983. Standing crop of brook trout concurrent with removal of rainbow trout from selected streams in Great Smoky Mountains National Park. North American Journal of Fisheries Management 3: 72-80",Veryunlikely,3,3,3.725584972,3,1,1,4,0,0.05,0.01,0.13
