ID,Park,Word_count,Sentiment_value,Polarity,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
25132,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
25133,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
25134,TMNP,17,0,Neutral,0,0,0,0,0,0,0,0
25135,TMNP,5,1,Positive,0,0,0,0,0,0,0,0
25136,TMNP,20,1,Positive,0,0,0,0,0,0,0,0
25137,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
25138,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
25139,TMNP,20,2,Positive,0,1,0,0,0,0,0,1
25140,TMNP,13,0,Neutral,0,0,0,0,0,0,2,0
25141,TMNP,24,0,Neutral,0,0,0,0,0,0,0,0
25142,TMNP,41,0,Neutral,0,0,0,0,0,0,0,0
25143,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
25144,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
25145,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
25146,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
25147,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
25148,TMNP,41,3,Positive,0,2,0,0,3,0,2,3
25149,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
25150,TMNP,12,2,Positive,0,2,0,0,2,0,2,2
25151,TMNP,7,-1,Negative,0,0,0,1,0,1,0,0
25152,TMNP,38,1,Positive,0,1,0,0,1,1,0,1
25153,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
25154,TMNP,12,0,Neutral,0,0,0,0,0,0,1,0
25155,TMNP,37,2,Positive,0,0,0,0,1,0,0,0
25156,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
25157,TMNP,24,-2,Negative,1,0,0,1,0,1,0,0
25158,TMNP,11,1,Positive,0,0,0,0,0,0,0,1
25159,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
25160,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
25161,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
25162,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
25163,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
25164,TMNP,3,-1,Negative,0,0,0,0,0,0,0,0
25165,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
25166,TMNP,3,0,Neutral,0,0,0,0,0,0,0,0
25167,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
25168,TMNP,5,1,Positive,0,1,0,1,1,1,1,0
25169,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
25170,TMNP,7,1,Positive,0,0,0,0,0,0,0,0
25171,TMNP,3,1,Positive,0,0,0,0,0,0,0,0
25172,TMNP,24,0,Neutral,0,0,0,0,0,0,0,0
25173,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
25174,TMNP,16,0,Neutral,0,0,0,0,0,0,0,0
25175,TMNP,1,1,Positive,0,0,0,0,0,0,0,0
25176,TMNP,7,1,Positive,0,0,0,0,0,0,0,1
25177,TMNP,14,1,Positive,0,0,0,0,0,0,0,1
25178,TMNP,7,0,Neutral,0,0,0,0,0,0,1,0
25179,TMNP,15,1,Positive,0,0,0,0,1,0,0,0
25180,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
25181,TMNP,40,-1,Negative,2,2,1,2,0,2,0,2
25182,TMNP,2,-2,Negative,1,0,2,0,0,1,0,0
25183,TMNP,2,-2,Negative,0,0,1,0,0,1,0,0
25184,TMNP,2,-1,Negative,0,0,1,0,0,1,0,0
25185,TMNP,0,0,Neutral,0,0,0,0,0,0,0,0
25186,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
25187,TMNP,15,0,Neutral,0,0,0,0,0,0,0,0
25188,TMNP,6,1,Positive,0,1,0,0,1,0,1,0
25189,TMNP,14,-1,Negative,0,0,1,0,0,0,0,0
25190,TMNP,4,0,Neutral,0,0,0,0,0,0,0,0
25191,TMNP,15,-1,Negative,0,0,0,1,0,0,0,0
25192,TMNP,14,-1,Negative,1,1,1,1,1,2,1,1
25193,TMNP,45,0,Neutral,0,0,0,0,0,0,0,0
25194,TMNP,23,0,Neutral,0,1,0,0,0,0,0,0
25195,TMNP,30,3,Positive,0,3,0,3,2,0,1,2
25196,TMNP,6,0,Neutral,0,0,0,0,0,0,0,0
25197,TMNP,5,0,Neutral,0,0,0,0,0,0,0,0
25198,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
25199,TMNP,16,5,Positive,0,5,0,0,4,0,3,5
25200,TMNP,17,2,Positive,0,1,0,0,2,0,0,2
25201,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25202,KNP,39,0,Neutral,0,1,0,0,0,0,0,1
25203,GRNP,11,1,Positive,0,1,0,0,0,0,0,0
25204,GRNP,6,3,Positive,0,2,0,0,2,0,0,0
25205,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
25206,GRNP,16,1,Positive,0,0,0,0,0,0,0,0
25207,GRNP,9,-1,Negative,0,0,0,1,0,0,0,0
25208,GRNP,13,1,Positive,0,0,0,0,0,0,0,0
25209,GRNP,14,-1,Negative,0,0,0,1,0,0,0,0
25210,GRNP,29,1,Positive,0,0,0,0,1,0,2,0
25211,GRNP,6,1,Positive,0,1,0,0,1,0,0,1
25212,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
25213,GRNP,6,0,Neutral,0,0,0,0,0,0,0,0
25214,GRNP,11,1,Positive,0,1,0,1,1,0,1,0
25215,GRNP,7,1,Positive,0,0,0,0,1,0,0,0
25216,GRNP,11,0,Neutral,0,0,0,0,0,0,0,0
25217,GRNP,8,1,Positive,0,1,0,0,1,0,1,0
25218,GRNP,2,0,Neutral,0,0,0,0,0,0,0,0
25219,GRNP,14,0,Neutral,0,0,0,0,0,0,0,0
25220,GRNP,8,0,Neutral,0,0,0,0,1,0,0,0
25221,GRNP,44,3,Positive,0,1,0,0,1,0,0,0
25222,GRNP,3,1,Positive,0,1,0,0,0,0,0,0
25223,GRNP,26,1,Positive,0,0,0,0,1,0,0,0
25224,GRNP,8,0,Neutral,0,0,0,0,0,0,0,0
25225,GRNP,9,0,Neutral,0,0,0,0,0,0,0,0
25226,GRNP,7,2,Positive,0,2,0,0,2,0,0,0
25227,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
25228,GRNP,1,1,Positive,0,1,0,0,1,0,0,1
25229,GRNP,6,0,Neutral,0,0,0,0,0,0,0,0
25230,GRNP,3,1,Positive,0,0,0,0,0,0,1,0
25231,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
25232,GRNP,27,0,Neutral,0,0,0,0,1,0,0,0
25233,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
25234,GRNP,10,-1,Negative,0,0,0,1,0,0,1,0
25235,GRNP,26,3,Positive,0,1,0,0,2,0,1,0
25236,GRNP,37,-2,Negative,2,0,1,1,1,0,0,1
25237,GRNP,10,2,Positive,0,1,0,0,2,0,0,1
25238,GRNP,1,0,Neutral,0,0,0,0,0,0,0,0
25239,GRNP,15,6,Positive,0,4,0,0,6,1,2,4
25240,GRNP,43,1,Positive,0,1,0,0,1,0,0,1
25241,GRNP,5,-1,Negative,0,0,0,0,0,0,0,0
25242,GRNP,29,0,Neutral,0,0,0,0,0,0,0,0
25243,GRNP,20,1,Positive,0,1,0,0,1,0,0,1
25244,GRNP,4,0,Neutral,0,0,0,0,0,0,0,0
25245,GRNP,7,0,Neutral,0,0,0,0,0,0,0,1
25246,TMNP,1,0,Neutral,0,0,0,0,0,0,0,0
25247,TMNP,10,-1,Negative,1,0,0,0,0,1,0,0
25248,TMNP,16,0,Neutral,0,0,0,0,0,0,0,0
25249,TMNP,22,0,Neutral,0,1,0,0,0,0,0,0
25250,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
25251,TMNP,30,2,Positive,0,1,0,0,3,0,0,3
25252,TMNP,26,2,Positive,0,1,0,0,0,0,0,0
25253,TMNP,14,0,Neutral,0,2,0,1,1,0,1,0
25254,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
25255,KNP,16,0,Neutral,0,1,1,0,1,0,1,1
25256,GRNP,32,-1,Negative,1,0,0,1,0,1,0,0
25257,KNP,30,1,Positive,0,2,0,1,2,0,2,1
25258,KNP,44,1,Positive,0,2,1,1,1,0,1,3
25259,GRNP,7,0,Neutral,0,0,0,0,0,0,0,0
25260,GRNP,1,0,Neutral,0,0,0,0,0,0,0,0
25261,GRNP,47,2,Positive,2,0,1,2,0,1,0,0
25262,GRNP,36,0,Neutral,0,0,0,0,1,1,0,0
25263,GRNP,9,1,Positive,0,0,0,1,0,0,0,0
25264,GRNP,2,0,Neutral,0,0,0,0,0,0,0,0
25265,GRNP,37,3,Positive,0,1,0,1,3,0,0,1
25266,GRNP,3,0,Neutral,0,0,0,0,0,0,0,0
25267,GRNP,9,0,Neutral,0,0,0,0,0,0,0,0
25268,GRNP,7,0,Neutral,0,0,0,0,0,0,0,0
25269,TMNP,7,0,Neutral,0,0,0,0,0,0,0,0
25270,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
25271,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
25272,TMNP,10,0,Neutral,0,0,0,0,0,0,0,0
25273,TMNP,26,0,Neutral,0,1,0,0,0,0,0,0
25274,TMNP,9,0,Neutral,0,0,0,0,0,0,0,0
25275,TMNP,8,0,Neutral,0,0,0,0,0,0,0,0
25276,TMNP,22,0,Neutral,0,1,1,0,0,0,0,0
25277,TMNP,2,0,Neutral,0,0,0,0,0,0,0,0
25278,TMNP,6,2,Positive,0,1,0,0,0,0,1,1
25279,TMNP,9,2,Positive,0,0,0,0,2,0,0,0
25280,AENP,16,1,Positive,0,0,0,0,0,0,0,0
25281,AENP,14,0,Neutral,0,1,0,1,0,1,0,0
25282,AENP,6,0,Neutral,0,0,0,0,0,0,0,0
25283,AENP,24,3,Positive,0,2,0,0,4,1,0,2
25284,AENP,2,1,Positive,0,0,0,0,1,0,0,0
25285,AENP,4,0,Neutral,0,0,0,0,0,0,0,0
25286,AENP,28,2,Positive,0,1,0,0,1,0,0,1
25287,AENP,28,2,Positive,0,1,0,0,1,0,0,1
25288,AENP,25,-1,Negative,1,0,0,1,0,1,1,0
25289,AENP,14,0,Neutral,0,0,0,0,0,0,0,0
25290,AENP,11,2,Positive,0,2,0,0,0,0,0,1
25291,AENP,11,2,Positive,0,2,0,0,0,0,0,1
25292,AENP,19,1,Positive,0,0,0,0,0,0,0,0
25293,AENP,4,1,Positive,0,0,0,1,0,0,0,0
25294,AENP,15,2,Positive,0,2,0,0,2,0,0,1
25295,AENP,17,1,Positive,0,0,0,0,0,0,1,0
25296,AENP,13,1,Positive,0,0,0,0,1,0,0,0
25297,AENP,24,2,Positive,0,1,0,0,1,0,0,0
25298,AENP,6,1,Positive,0,0,0,1,0,0,0,0
25299,AENP,4,1,Positive,0,0,0,0,0,0,0,0
25300,AENP,27,-1,Negative,0,0,0,1,0,0,0,0
25301,AENP,3,-1,Negative,1,0,0,1,0,0,1,0
25302,AENP,18,0,Neutral,0,0,0,0,0,0,0,0
25303,AENP,11,0,Neutral,0,0,0,0,0,0,0,0
25304,AENP,4,0,Neutral,0,0,0,0,0,0,0,0
25305,AENP,9,0,Neutral,0,0,0,0,0,0,0,0
25306,AENP,30,4,Positive,0,1,0,0,0,0,0,1
25307,AENP,27,1,Positive,0,1,0,0,0,0,0,1
25308,AENP,21,2,Positive,0,1,0,0,1,0,0,2
25309,AENP,18,-1,Negative,1,1,1,1,1,2,1,0
25310,AENP,5,1,Positive,0,0,0,0,0,0,0,1
25311,AENP,14,1,Positive,0,0,0,0,1,1,0,1
25312,AENP,10,0,Neutral,0,0,0,0,0,0,0,0
25313,AENP,22,1,Positive,0,0,0,0,1,0,0,1
25314,AENP,18,4,Positive,0,2,0,0,0,0,0,1
25315,AENP,28,4,Positive,1,4,1,1,5,0,2,3
25316,AENP,18,0,Neutral,0,0,0,0,0,0,0,0
25317,AENP,11,2,Positive,0,2,0,0,2,0,1,1
25318,AENP,2,0,Neutral,0,0,0,0,0,0,0,0
25319,AENP,10,0,Neutral,0,0,0,0,0,0,0,0
25320,AENP,5,0,Neutral,0,0,0,0,0,0,0,0
25321,AENP,14,1,Positive,0,1,0,0,1,0,1,1
25322,AENP,27,0,Neutral,0,0,0,0,0,2,0,0
25323,AENP,10,1,Positive,0,1,0,0,1,0,1,1
25324,AENP,6,0,Neutral,0,0,0,0,0,0,0,0
25325,AENP,4,0,Neutral,0,0,0,0,0,0,0,0
25326,AENP,6,-1,Negative,0,0,0,0,0,0,0,0
25327,AENP,5,0,Neutral,0,0,0,0,0,0,0,0
25328,AENP,5,0,Neutral,0,0,0,0,0,0,0,0
25329,AENP,7,-1,Negative,0,1,0,1,0,0,0,0
25330,AENP,2,0,Neutral,0,0,0,0,0,0,0,0
25331,AENP,22,2,Positive,0,0,0,0,2,0,0,0
25332,AENP,8,0,Neutral,0,0,0,0,0,0,0,0
25333,AENP,6,0,Neutral,0,0,0,0,0,0,0,0
25334,AENP,1,0,Neutral,0,0,0,0,0,0,0,0
25335,AENP,6,1,Positive,0,0,0,0,1,0,0,1
25336,AENP,3,0,Neutral,0,0,0,0,0,0,0,0
25337,AENP,11,0,Neutral,0,0,1,0,1,0,1,0
25338,AENP,40,0,Neutral,0,0,0,0,1,0,0,0
25339,AENP,11,1,Positive,0,0,0,0,0,0,0,0
25340,AENP,25,0,Neutral,0,1,0,0,1,1,0,1
25341,AENP,2,0,Neutral,0,0,0,0,0,0,0,0
25342,KNP,20,-1,Negative,0,0,0,1,0,1,0,0
25343,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25344,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25345,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25346,KNP,31,0,Neutral,0,0,0,0,0,0,0,0
25347,KNP,11,0,Neutral,0,0,0,0,0,0,0,0
25348,KNP,54,1,Positive,0,1,0,0,1,0,1,1
25349,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
25350,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25351,KNP,23,0,Neutral,0,0,0,0,0,0,0,0
25352,KNP,9,3,Positive,0,1,0,0,2,0,0,0
25353,KNP,8,-1,Negative,0,1,1,0,0,0,0,0
25354,KNP,13,0,Neutral,0,0,0,0,0,0,0,0
25355,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25356,KNP,14,2,Positive,0,1,0,0,1,0,0,0
25357,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25358,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25359,KNP,30,0,Neutral,0,0,1,2,0,1,0,0
25360,KNP,14,1,Positive,0,0,0,0,1,0,0,0
25361,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
25362,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25363,KNP,38,0,Neutral,0,0,0,0,0,0,2,0
25364,KNP,44,1,Positive,0,1,0,0,0,1,0,0
25365,KNP,1,0,Neutral,0,0,0,0,0,0,0,1
25366,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25367,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25368,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
25369,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25370,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
25371,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25372,KNP,5,1,Positive,0,1,0,0,1,0,1,1
25373,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
25374,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25375,KNP,5,2,Positive,0,0,0,1,1,0,0,1
25376,KNP,6,-1,Negative,0,0,0,1,0,1,0,0
25377,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25378,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25379,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25380,KNP,13,2,Positive,0,3,0,0,0,0,0,1
25381,KNP,30,2,Positive,0,0,0,1,2,0,2,0
25382,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25383,KNP,25,2,Positive,0,0,0,0,0,0,0,0
25384,KNP,13,0,Neutral,0,0,0,0,0,0,0,0
25385,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25386,KNP,14,0,Neutral,0,1,0,0,0,0,1,0
25387,KNP,9,1,Positive,0,1,0,0,0,0,0,1
25388,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25389,KNP,3,1,Positive,0,1,0,0,1,0,1,1
25390,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25391,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25392,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25393,KNP,11,1,Positive,0,2,0,0,1,1,1,1
25394,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25395,KNP,15,0,Neutral,0,0,0,0,0,0,0,0
25396,KNP,13,2,Positive,0,1,0,0,1,0,0,0
25397,KNP,14,0,Neutral,0,0,0,0,0,0,0,0
25398,KNP,10,1,Positive,0,0,0,0,1,0,0,1
25399,KNP,24,4,Positive,0,3,0,0,3,0,0,1
25400,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25401,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25402,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25403,KNP,34,4,Positive,0,4,0,1,4,0,1,3
25404,KNP,13,1,Positive,0,0,0,0,0,0,0,0
25405,KNP,16,1,Positive,0,0,0,0,1,0,0,0
25406,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25407,KNP,13,1,Positive,0,1,0,0,1,0,0,0
25408,KNP,32,-2,Negative,1,0,1,2,0,1,0,0
25409,KNP,18,-1,Negative,0,0,0,1,0,1,0,0
25410,KNP,19,0,Neutral,0,1,0,0,0,0,0,0
25411,KNP,20,2,Positive,0,2,0,0,1,0,0,1
25412,KNP,15,0,Neutral,0,0,0,0,0,0,0,0
25413,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25414,KNP,23,1,Positive,0,0,0,0,0,0,0,0
25415,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25416,KNP,4,1,Positive,0,1,0,0,0,0,0,0
25417,KNP,23,2,Positive,0,1,0,0,1,0,0,0
25418,KNP,35,0,Neutral,1,1,1,0,1,0,0,1
25419,KNP,12,0,Neutral,0,1,0,0,0,0,0,0
25420,KNP,29,1,Positive,0,0,0,0,1,0,0,0
25421,KNP,45,1,Positive,1,0,0,0,0,2,0,2
25422,KNP,29,2,Positive,0,2,0,0,1,1,1,1
25423,KNP,39,4,Positive,0,1,0,0,2,0,1,1
25424,KNP,16,3,Positive,0,1,0,1,2,0,1,2
25425,KNP,3,1,Positive,0,1,0,0,0,0,0,0
25426,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25427,KNP,21,0,Neutral,0,0,0,0,0,0,0,0
25428,KNP,12,0,Neutral,1,2,2,1,2,1,2,1
25429,KNP,3,-1,Negative,0,0,1,0,0,0,0,0
25430,KNP,27,1,Positive,0,1,0,0,1,0,1,1
25431,KNP,27,1,Positive,0,3,0,0,2,0,1,2
25432,KNP,14,1,Positive,0,0,0,0,0,0,0,0
25433,KNP,44,2,Positive,1,1,0,1,2,0,0,3
25434,KNP,15,0,Neutral,0,0,0,0,0,0,0,0
25435,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25436,KNP,25,0,Neutral,0,1,0,0,0,0,0,0
25437,KNP,4,1,Positive,0,1,0,0,1,0,1,1
25438,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25439,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
25440,KNP,24,0,Neutral,0,0,0,1,0,0,0,0
25441,KNP,19,1,Positive,1,1,1,0,1,0,1,1
25442,KNP,3,1,Positive,0,1,0,0,0,0,0,0
25443,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25444,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25445,KNP,4,-1,Negative,0,0,0,1,0,1,0,0
25446,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25447,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
25448,KNP,12,1,Positive,1,2,0,1,1,0,0,0
25449,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25450,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25451,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25452,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25453,KNP,9,3,Positive,0,3,0,2,3,0,0,3
25454,KNP,38,7,Positive,0,3,0,1,6,0,2,2
25455,KNP,7,1,Positive,0,0,0,0,0,0,0,0
25456,KNP,16,0,Neutral,0,0,0,0,0,0,0,0
25457,KNP,2,-1,Negative,0,0,0,0,0,1,0,0
25458,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
25459,KNP,26,-1,Negative,0,0,0,1,0,1,0,0
25460,KNP,10,0,Neutral,0,1,0,0,0,0,0,0
25461,KNP,7,1,Positive,0,0,0,0,1,0,0,1
25462,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25463,KNP,20,1,Positive,0,1,0,0,1,0,0,0
25464,KNP,18,2,Positive,0,0,0,0,0,0,0,0
25465,KNP,49,5,Positive,0,1,0,0,2,0,0,1
25466,KNP,30,2,Positive,2,1,0,3,2,0,1,2
25467,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25468,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25469,KNP,1,1,Positive,0,0,0,0,0,0,0,0
25470,KNP,21,0,Neutral,0,0,0,0,0,0,0,0
25471,KNP,22,4,Positive,0,1,0,0,3,0,0,0
25472,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
25473,KNP,12,0,Neutral,1,0,0,0,0,0,0,0
25474,KNP,27,4,Positive,0,2,0,1,2,0,0,2
25475,KNP,3,1,Positive,0,0,0,1,0,0,0,0
25476,KNP,22,2,Positive,0,1,0,0,2,1,2,1
25477,KNP,14,1,Positive,0,1,0,0,1,0,1,1
25478,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25479,KNP,38,1,Positive,0,0,0,0,0,0,0,0
25480,KNP,14,-1,Negative,0,0,0,1,0,1,0,0
25481,KNP,23,1,Positive,0,1,0,0,0,0,0,0
25482,KNP,23,1,Positive,1,1,0,1,1,0,2,1
25483,KNP,0,0,Neutral,0,0,0,0,0,0,0,0
25484,KNP,21,2,Positive,2,2,0,2,4,1,3,2
25485,KNP,1,0,Neutral,1,0,0,0,0,0,0,0
25486,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25487,KNP,3,0,Neutral,0,1,0,0,0,0,0,0
25488,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25489,KNP,3,0,Neutral,0,0,0,0,0,0,0,0
25490,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25491,KNP,11,2,Positive,1,1,0,0,2,0,0,1
25492,KNP,21,0,Neutral,0,0,0,0,0,0,0,0
25493,KNP,18,0,Neutral,0,0,0,0,0,0,0,0
25494,KNP,4,-2,Negative,0,0,0,1,0,1,1,0
25495,KNP,26,0,Neutral,1,0,1,1,0,1,1,1
25496,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
25497,KNP,12,0,Neutral,0,0,0,0,0,1,0,0
25498,KNP,25,0,Neutral,1,1,1,1,1,0,1,1
25499,KNP,5,0,Neutral,0,1,0,0,0,1,0,0
25500,KNP,30,3,Positive,2,3,1,2,4,1,1,2
25501,KNP,6,1,Positive,0,0,0,0,1,0,0,0
25502,KNP,8,1,Positive,0,0,0,1,0,0,0,0
25503,KNP,4,0,Neutral,0,0,0,0,0,0,0,0
25504,KNP,22,-1,Negative,0,1,0,1,1,0,1,0
25505,KNP,4,1,Positive,0,0,0,0,1,0,0,0
25506,KNP,25,1,Positive,1,1,0,0,1,1,0,0
25507,KNP,6,1,Positive,0,0,0,0,0,0,0,0
25508,KNP,6,1,Positive,0,1,0,0,1,0,1,1
25509,KNP,32,2,Positive,0,3,0,0,2,0,1,1
25510,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25511,KNP,16,1,Positive,0,1,0,0,1,0,0,1
25512,KNP,26,1,Positive,0,1,0,0,1,0,1,1
25513,KNP,25,2,Positive,0,0,0,1,2,0,1,0
25514,KNP,5,1,Positive,0,1,0,0,1,0,1,1
25515,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25516,KNP,53,-1,Negative,0,0,0,1,0,1,0,0
25517,KNP,9,1,Positive,0,0,0,0,1,0,0,0
25518,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25519,KNP,9,2,Positive,0,1,0,1,1,0,0,1
25520,KNP,3,1,Positive,0,0,0,0,0,0,0,0
25521,KNP,20,2,Positive,0,1,0,1,1,0,1,1
25522,KNP,21,2,Positive,1,1,0,1,0,0,0,2
25523,KNP,11,1,Positive,0,0,0,0,1,0,0,0
25524,KNP,11,0,Neutral,0,0,0,0,0,0,0,1
25525,KNP,17,0,Neutral,0,0,0,0,0,0,0,1
25526,KNP,18,-1,Negative,1,0,1,1,1,0,0,0
25527,KNP,25,3,Positive,0,1,0,1,1,0,1,1
25528,KNP,27,1,Positive,0,0,0,0,1,0,0,0
25529,KNP,13,1,Positive,0,0,0,1,0,0,0,0
25530,KNP,14,-1,Negative,0,0,0,0,0,0,0,0
25531,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
25532,KNP,33,4,Positive,0,2,0,1,2,0,2,2
25533,KNP,19,4,Positive,0,0,0,0,2,0,0,1
25534,KNP,42,1,Positive,0,0,0,0,1,0,0,1
25535,KNP,13,0,Neutral,0,1,0,0,0,0,0,0
25536,KNP,14,0,Neutral,0,0,0,0,0,0,0,0
25537,KNP,11,1,Positive,0,0,0,0,1,0,0,1
25538,KNP,9,2,Positive,0,0,0,0,0,0,0,0
25539,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25540,KNP,7,0,Neutral,0,0,0,0,0,0,0,0
25541,KNP,3,1,Positive,0,0,0,0,0,0,0,0
25542,KNP,41,3,Positive,0,2,0,0,3,0,3,1
25543,KNP,11,1,Positive,0,0,0,0,1,0,0,0
25544,KNP,6,1,Positive,0,1,0,0,0,0,0,0
25545,KNP,9,0,Neutral,0,0,0,0,0,0,0,0
25546,KNP,11,0,Neutral,0,0,0,0,0,0,0,0
25547,KNP,6,0,Neutral,0,0,0,0,0,0,0,0
25548,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25549,KNP,8,1,Positive,0,0,0,0,1,0,0,0
25550,KNP,20,0,Neutral,0,0,1,0,1,0,0,0
25551,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
25552,KNP,34,2,Positive,0,0,0,1,1,2,0,1
25553,KNP,2,0,Neutral,0,0,0,0,0,0,0,0
25554,KNP,11,-1,Negative,0,0,0,0,0,0,1,0
25555,KNP,22,2,Positive,0,0,0,0,2,0,0,1
25556,KNP,2,1,Positive,0,0,0,0,1,0,0,0
25557,KNP,1,0,Neutral,0,0,0,0,0,0,0,0
25558,KNP,10,0,Neutral,0,0,0,0,0,0,0,0
25559,KNP,18,0,Neutral,0,0,0,0,0,0,0,0
25560,KNP,12,1,Positive,0,1,0,0,0,0,0,0
25561,KNP,13,-1,Negative,1,0,0,0,0,0,0,0
25562,KNP,5,0,Neutral,0,0,0,0,0,0,0,0
25563,KNP,8,0,Neutral,0,0,0,0,0,0,0,0
25564,KNP,16,-1,Negative,0,0,0,0,0,0,1,0
25565,KNP,11,1,Positive,0,1,0,0,0,0,0,0
25566,KNP,7,0,Neutral,0,0,0,0,0,0,0,1
25567,KNP,1,-1,Negative,0,0,0,0,0,0,0,0
